Geneid,N1,N2,N3,R1,R2,R3,R4,R5
348751,0,2,0,2,0,2,2,2
205327,232,149,146,217,213,242,216,240
129450,156,70,77,151,148,128,111,134
79568,106,78,39,89,77,111,103,108
26010,1027,862,840,906,848,1055,989,1025
130535,156,122,135,246,240,153,170,163
151246,118,53,63,128,135,160,124,146
316,309,402,498,10,10,6,8,4
344454,1,0,0,0,0,0,0,0
100507140,0,0,0,0,0,0,0,0
101927795,0,0,0,0,0,0,0,0
9689,2064,1652,1555,1058,960,762,795,791
100873740,0,0,0,0,0,0,0,0
1195,1526,1384,1364,2414,2353,1792,1679,1689
53938,242,74,77,199,209,150,148,129
60491,271,116,144,207,207,232,277,231
4999,248,135,168,530,530,365,354,350
285172,501,179,198,315,331,333,271,331
4709,159,102,102,191,203,204,179,201
8837,1790,1203,1091,972,919,844,825,890
65072,3,2,1,4,4,5,1,5
843,440,304,315,532,513,254,198,240
841,582,252,195,1487,1475,1098,1019,1045
130540,10,5,3,49,39,29,29,28
66008,786,848,792,627,593,548,502,555
55437,152,119,110,243,238,192,159,225
151254,11,6,12,54,66,82,70,95
65062,248,213,212,311,340,197,228,221
58538,2,0,1,14,7,2,4,2
57679,260,290,264,888,842,798,774,806
105373840,0,1,0,0,0,0,0,0
65061,20,26,31,9,8,14,11,6
8324,274,450,515,25,30,56,48,23
100652824,0,3,6,11,14,1,2,2
7341,804,534,537,434,496,330,369,345
51602,608,392,348,1169,1226,1262,1171,1171
692110,0,0,0,13,14,7,8,9
100113392,0,0,0,0,0,0,0,0
692058,0,0,0,29,27,18,34,18
659,1972,924,965,2994,2889,2863,2664,2750
150864,289,149,126,448,409,385,380,351
130026,58,88,78,235,191,125,86,113
55759,185,148,119,319,303,521,483,448
79800,141,118,117,407,488,472,396,435
65065,568,229,226,2530,2368,3253,3134,3190
57404,312,176,177,404,356,426,435,396
10152,683,526,543,257,255,180,154,205
65059,597,288,279,1364,1435,963,939,909
940,274,206,180,16,17,6,17,13
1493,82,43,52,24,17,12,4,12
29851,93,62,63,59,54,31,23,13
117583,168,330,291,427,444,341,297,270
8828,488,1016,918,133,130,174,151,162
54891,423,114,159,849,728,646,600,582
100329109,29,16,16,191,174,166,184,210
4719,851,500,485,1783,1649,1650,1567,1628
1933,2627,1843,1716,1965,1753,2207,2057,2251
26798,0,0,0,1,2,2,2,1
619569,2,0,1,14,10,16,32,46
2825,3,58,44,0,0,2,0,2
101669764,0,0,0,0,0,0,0,0
57683,159,162,153,265,249,39,29,33
8745,53,132,135,55,59,42,36,48
200726,0,0,0,0,0,0,0,0
391475,0,0,0,0,0,0,0,0
130752,3,17,9,21,18,2,4,4
22868,495,289,283,904,836,907,779,839
100422993,0,0,0,0,0,0,0,0
100423002,0,0,0,0,0,0,0,0
130749,7,1,13,10,5,10,4,4
8609,441,624,576,103,79,123,126,107
100423036,0,0,0,0,0,0,0,0
102465835,0,0,0,0,0,0,0,0
101927865,0,4,1,0,0,0,0,0
100302130,0,0,0,0,0,0,0,0
1385,990,507,528,363,299,354,303,394
151194,124,82,81,66,63,87,87,85
151195,273,242,257,164,173,142,154,143
100616361,0,0,0,0,0,0,0,0
7855,98,28,37,46,42,133,123,129
389072,223,153,135,291,259,366,322,361
100507443,0,0,0,0,0,0,0,0
1421,0,0,0,0,0,0,0,0
1420,0,0,0,0,0,0,0,0
1419,0,0,0,0,0,0,0,0
1418,0,0,0,0,0,0,0,0
389073,0,0,0,0,0,0,0,0
3417,5860,1361,1315,2680,2629,4673,4287,4246
100507475,2,0,0,0,0,0,0,0
200576,884,461,417,2688,2575,2521,2464,2437
5746,0,2,1,0,2,2,0,0
4133,81,70,86,24,38,12,22,14
285175,2,2,12,2,2,2,1,0
6120,383,285,303,620,545,557,462,504
151050,153,187,156,536,479,423,354,371
101928020,1,3,1,10,2,1,1,5
33,4,7,9,24,51,10,6,6
4632,0,0,0,0,0,0,0,0
102724820,0,2,0,4,0,0,0,0
10314,978,647,683,328,287,307,274,278
1373,24,28,22,27,25,9,17,12
29034,0,0,0,0,0,0,0,0
2066,5,1,1,40,34,39,26,23
100313771,0,0,0,0,0,0,1,1
100616267,0,0,0,0,0,0,0,0
100616472,0,0,0,0,0,0,0,0
22807,1360,133,142,1006,949,672,686,685
100130451,0,0,0,3,0,1,1,4
79582,387,111,101,208,278,180,208,207
100616375,0,0,0,0,0,0,0,0
402117,2,0,0,2,8,2,2,0
100885780,0,0,0,0,0,0,0,0
580,99,68,103,184,160,105,120,124
101928103,6,0,2,0,0,0,0,0
26154,9,8,13,336,314,140,143,134
471,625,348,401,1325,1329,1277,1179,1276
2335,10148,14274,14324,1854,1676,3151,3026,2995
102724849,0,0,0,0,0,0,0,0
646324,2,5,4,0,0,0,0,1
55686,173,31,42,68,53,120,121,100
55825,39,39,44,55,80,26,27,28
92691,4,4,2,5,4,4,0,4
7520,4270,2062,2127,3868,3820,3769,3587,3503
150967,45,8,19,0,0,0,0,0
57574,0,2,4,0,0,0,0,0
50485,282,233,232,631,558,509,497,477
6168,2404,1362,1197,3040,2864,3203,3049,3105
101928232,0,0,0,0,0,0,0,0
3485,281,280,256,10,23,80,70,70
3488,8329,6789,6408,8,9,196,174,162
7141,0,0,0,0,0,0,0,0
101928327,0,0,0,0,0,0,0,0
729582,12,30,15,0,0,0,0,0
7145,2555,10396,10055,276,276,354,332,339
102465485,0,0,0,2,1,1,1,0
285180,5,3,9,12,22,6,8,12
3580,16,20,7,15,4,0,2,4
3579,386,52,19,2,13,94,74,78
3577,233,16,21,0,4,150,123,91
10109,4301,2857,2804,4272,4131,3064,2937,3111
100189253,0,0,0,1,1,0,0,0
151306,11,38,61,48,47,24,19,30
14,687,605,577,483,461,459,432,453
25953,412,299,301,144,163,320,280,291
64114,2375,1585,1417,1108,1020,2203,1996,2107
102465256,0,0,1,3,4,0,0,0
103689911,0,0,0,0,0,0,0,0
102466197,0,0,0,0,0,1,0,0
375307,3,0,3,2,4,0,1,2
101928513,0,0,1,0,0,1,0,1
6556,143,102,79,29,41,814,762,759
58190,1003,1060,1025,171,174,203,203,209
407017,0,0,0,1,0,2,2,0
7429,0,0,0,9,5,8,14,11
57695,333,151,124,327,305,471,358,396
9125,377,287,313,467,517,445,446,470
84812,41,155,134,56,63,67,50,45
7701,256,197,225,314,307,407,380,365
617,205,159,128,231,207,318,361,344
64320,156,172,119,81,105,96,89,98
27148,243,330,304,501,506,640,685,583
9654,172,157,138,491,448,535,522,568
1593,419,240,249,20,13,25,27,49
53632,0,3,0,18,14,6,4,0
103504730,0,0,0,0,0,0,0,0
7475,5,0,0,20,42,10,11,18
80326,58,19,18,88,74,35,24,45
101928537,0,0,0,0,0,0,0,0
8941,0,0,0,0,0,0,0,0
151300,0,0,0,0,0,0,0,0
54738,0,0,0,0,0,0,0,0
1412,0,0,0,0,0,0,0,0
494324,0,0,0,0,0,0,0,0
100129175,0,0,0,0,0,0,0,0
255101,0,0,0,0,0,0,0,0
3549,0,0,1,0,0,27,14,12
100422957,0,0,0,0,0,0,0,0
79840,116,94,90,52,65,163,138,139
151295,7,12,15,57,41,57,53,111
27013,613,450,423,199,220,287,255,215
79137,1014,658,627,379,281,433,393,431
130617,212,199,199,113,108,87,110,133
10058,139,188,186,146,133,247,218,213
79065,466,555,515,274,229,304,243,228
55139,378,271,262,377,332,453,425,451
79411,108,158,152,94,83,67,97,99
8576,243,155,156,62,64,52,53,61
7277,368,308,281,148,126,351,303,330
80086,3,0,0,8,3,1,1,2
3300,504,491,453,213,164,212,192,225
5798,50,1,0,0,2,2,2,2
406944,0,0,0,0,0,0,0,0
389075,1,0,0,0,0,0,0,0
23549,478,399,350,262,225,293,274,235
1674,3488,40303,39304,32,10,26,26,25
10290,78,690,736,41,32,2,2,2
100996693,4,14,8,0,0,0,0,0
29926,217,270,272,79,93,131,115,107
55515,0,0,3,0,1,0,4,1
79586,283,368,386,48,69,123,114,131
130612,36,34,36,17,12,8,10,6
100423039,0,0,0,0,0,0,0,0
23363,421,344,374,426,416,475,515,511
3623,0,0,0,5,26,7,10,9
114790,198,140,132,260,229,210,218,238
6508,32,43,55,25,21,127,109,109
101928639,0,0,0,0,0,0,0,0
100422959,0,0,0,0,0,0,0,0
2043,172,176,171,213,189,153,166,181
5077,0,0,0,0,0,0,0,0
151278,0,0,0,0,0,0,0,0
130367,613,181,211,301,277,297,227,290
10056,267,220,194,629,543,576,496,607
116255,0,0,0,0,2,4,0,4
2181,1371,534,523,1243,1142,1523,1512,1496
23704,55,306,245,10,8,12,10,8
7857,5,18,15,4,4,8,4,10
130340,344,99,75,109,142,321,280,315
57590,1036,495,511,555,538,470,436,411
65080,345,146,142,127,128,118,87,126
5270,1262,1430,1458,12,11,21,20,38
79843,50,48,33,2,6,7,1,4
8452,1138,654,688,1529,1508,1418,1325,1293
55619,638,344,294,548,590,528,514,541
100616207,0,0,0,0,0,0,0,0
57624,61,3,4,10,2,4,8,5
646736,0,0,0,0,0,0,0,0
100847053,0,0,0,0,0,0,0,0
3667,874,463,439,1021,981,1343,1326,1379
84236,466,320,342,173,208,205,200,203
1286,128,314,281,91,100,30,32,53
1285,74,34,75,178,224,106,91,92
654841,11,10,7,0,1,0,0,0
56947,443,401,446,549,512,472,428,468
79853,0,0,0,2,1,6,4,0
100847081,0,0,0,0,0,0,0,0
3267,1020,747,665,1122,1167,909,895,918
56918,3,0,0,0,0,0,0,0
80704,28,15,8,2,8,14,11,16
6364,589,105,105,38,44,10,18,16
164781,0,0,1,0,0,2,0,0
80309,0,0,0,0,0,0,0,0
55022,187,302,296,14,7,21,28,26
92737,0,13,5,2,0,37,35,28
9320,2723,1370,1320,4522,4349,3895,3750,3972
130888,44,27,12,24,18,20,22,9
151473,88,109,120,16,18,8,8,2
3431,495,274,247,967,909,840,831,757
11262,218,110,98,115,158,135,140,163
93349,281,126,156,1011,878,1095,1065,1045
6672,1456,802,725,2250,2212,1533,1461,1494
151475,3,0,1,0,0,0,0,0
51719,1840,1307,1196,386,381,414,364,352
81618,1935,1211,1198,404,438,344,273,327
151484,0,0,0,0,0,0,0,0
9290,25,23,26,10,4,0,0,0
348761,0,0,0,0,0,0,0,0
130560,0,0,0,0,0,0,0,0
257407,18,11,8,0,2,2,0,2
5707,877,788,767,1387,1196,1430,1376,1361
3357,44,56,55,366,377,238,212,203
80210,201,182,197,221,222,187,164,165
100616317,0,0,0,0,0,0,0,0
93010,29,19,29,20,10,4,2,6
105373926,1,0,0,0,0,0,0,0
4691,4846,3128,3068,5818,5678,5867,5530,5686
654321,1,0,0,103,86,150,139,124
6082,1,0,0,4,4,3,3,0
25826,0,0,0,12,15,9,13,8
151477,0,0,0,8,6,12,8,14
10316,27,24,13,2,0,0,0,0
165100,0,0,0,0,0,2,0,0
5757,5782,3694,3707,6654,6782,8285,7993,7958
100302285,0,0,0,0,0,0,0,0
5147,116,111,108,51,29,36,38,39
64708,312,267,312,222,202,206,217,209
100302126,0,0,0,0,0,0,0,0
4880,0,0,0,0,0,0,0,0
129563,190,172,169,793,810,895,894,931
693147,0,0,0,8,22,9,4,2
250,0,0,2,0,0,8,6,10
347694,3,0,0,0,0,2,0,0
251,0,0,0,0,0,1,2,1
248,0,0,0,0,0,0,0,0
9427,6,5,0,2,2,0,0,0
646960,0,0,0,0,0,0,0,0
1144,0,0,0,35,23,4,2,2
1146,1,2,0,49,65,35,44,49
200765,25,34,40,46,61,33,36,32
9470,583,460,398,269,270,341,341,341
100847037,0,0,0,0,0,0,0,0
80303,69,148,159,3,0,10,0,8
26058,942,575,582,2292,2288,2401,2300,2343
3769,1,1,2,327,298,208,206,229
389084,1,0,0,0,0,0,2,0
25791,3,13,15,3,14,19,35,26
4759,0,0,0,0,0,0,0,0
3635,733,431,445,877,774,464,438,452
55054,325,316,294,315,403,345,285,342
677775,0,0,0,3908,3687,5774,5644,5974
677772,0,2,0,583,533,709,666,677
6295,0,0,0,0,0,2,2,0
8527,342,327,335,259,240,389,341,395
55230,712,420,359,999,988,1219,1089,1189
54576,78,133,99,1026,1062,1966,1973,2062
54575,4,8,9,3257,3129,1432,1471,1412
54600,0,3,2,1880,1703,1127,1039,1071
54577,1,0,0,2734,2676,2002,1894,1874
54578,1081,75,50,1639,1572,2044,1967,1990
54579,1,0,0,590,539,515,530,518
54657,0,0,0,704,692,758,660,657
54659,2,0,4,607,627,504,493,553
414061,1,0,0,0,0,0,1,0
100286922,0,0,0,0,0,0,0,0
54658,19,6,5,1102,1097,1580,1432,1504
339766,21,14,12,315,269,200,161,135
55355,61,35,13,234,211,220,243,237
151507,95,21,14,57,53,60,60,80
79054,4,0,2,1,0,2,2,5
6694,0,0,0,0,0,1,0,0
10123,779,793,826,38,36,48,30,40
23677,421,353,350,207,174,190,211,183
116987,257,372,374,618,560,742,657,744
2637,0,0,0,0,0,0,0,0
401036,0,0,0,0,0,0,0,2
79781,82,15,16,320,296,110,71,91
57007,303,1873,1992,80,72,31,30,32
105373991,8,20,19,0,0,0,0,0
93463,0,0,0,0,3,2,4,0
10920,485,515,526,200,178,183,191,166
1293,11797,13738,13858,3090,2876,4971,4681,4890
105373957,2,3,0,0,0,0,0,0
79083,354,295,275,1594,1552,1327,1271,1244
102465486,0,0,0,2,0,0,1,0
51052,0,0,0,0,0,0,0,0
64284,116,12,15,46,34,41,33,51
9208,2095,1672,1684,5522,5672,3347,3072,3011
375316,13,15,10,62,54,26,25,31
10267,54,176,181,3,4,11,2,2
140739,171,148,173,84,84,49,42,55
100533179,0,0,0,0,0,0,0,0
51540,0,0,0,0,0,0,0,0
339768,8,10,7,2,0,0,0,0
377007,9,38,13,12,4,4,4,4
151176,14,2,3,9,0,8,6,0
80895,164,165,153,306,290,181,196,161
151174,8,5,1,0,0,0,0,0
643387,0,0,0,0,0,0,0,0
55502,4,6,2,2,6,10,2,4
8864,201,395,353,592,627,252,266,235
26146,215,173,148,349,355,274,224,258
51665,296,200,198,53,76,53,66,54
151171,0,0,0,0,0,0,0,0
100287387,6,15,14,0,0,0,0,0
117581,16,63,78,0,0,0,2,8
401039,0,0,0,0,0,0,0,0
9759,196,388,325,254,261,353,341,388
100616397,1,0,0,0,0,0,0,0
100616493,0,0,0,0,0,0,0,0
85009,0,1,0,0,0,0,1,0
100423043,0,4,2,0,0,0,0,0
100616360,0,0,0,0,0,0,0,0
401040,0,0,0,0,0,0,0,0
150935,0,0,0,0,0,0,0,0
101927147,0,5,5,0,0,0,0,0
100616417,0,1,2,0,0,0,0,0
4705,688,523,529,1122,1215,909,865,913
389090,0,0,0,2,0,0,2,0
643905,0,0,0,0,1,0,0,0
150681,3,0,0,0,2,0,0,0
150678,73,76,65,27,37,59,56,56
150677,0,0,0,0,0,0,0,0
2817,246,319,324,211,235,226,176,213
100130449,29,14,15,45,67,47,42,56
406941,0,0,0,1,0,0,0,0
51281,79,77,45,255,252,340,294,336
285193,11,9,28,0,3,0,2,0
57140,503,479,484,280,273,274,261,255
101752400,26,9,10,0,0,0,2,0
11132,111,107,87,75,86,110,100,121
2859,21,19,20,19,14,12,16,4
653437,0,0,0,0,0,0,0,0
375318,0,0,0,0,0,0,0,0
547,7,15,15,2,1,0,0,0
189,0,0,0,0,0,0,0,0
79919,21,4,3,0,0,4,2,4
728763,4,6,2,0,0,0,0,0
200772,0,2,2,0,0,0,0,0
25992,123,268,242,30,40,57,38,54
130916,316,228,262,288,261,147,169,190
23178,170,62,49,676,586,429,390,362
5510,502,496,384,295,256,230,213,235
50636,12,4,6,20,20,23,12,4
3069,5077,4679,4525,3814,3832,4958,4731,4935
101927509,10,3,8,1,5,2,0,3
4735,5562,4651,4517,2143,2124,1473,1275,1304
9855,253,159,128,752,697,775,829,713
100422942,0,0,0,0,0,0,0,0
10494,605,672,621,261,212,230,208,207
100379249,0,0,0,0,0,0,0,0
666,156,383,440,8,18,13,2,6
51078,289,333,281,140,181,160,172,133
23192,280,347,345,353,339,535,537,515
1841,95,87,78,67,56,66,72,73
84289,199,124,142,112,108,106,115,140
728294,138,164,155,219,184,290,255,280
64090,0,0,0,0,0,0,0,0
129807,0,0,0,0,0,0,0,0
5133,2,6,2,0,0,0,0,0
285093,0,2,0,0,0,0,0,0
101927289,5,0,0,0,0,0,0,0
285095,0,0,0,0,0,0,0,0
102723927,0,0,0,0,0,0,0,0
728323,25,23,40,86,76,51,54,44
245938,0,0,0,0,0,0,0,0
81623,0,0,0,5,5,0,0,0
140850,0,0,0,0,0,0,0,0
245939,0,0,0,0,0,0,0,0
140881,0,0,0,0,0,0,0,0
400830,0,0,0,0,0,0,0,0
140680,95,77,65,146,161,372,334,343
85364,240,124,135,22,5,23,15,15
100507459,55,30,35,2,0,0,0,0
6666,95,102,102,28,28,31,37,44
80023,179,222,223,18,8,17,8,8
57761,61,60,45,8,10,59,89,90
10616,445,322,309,284,240,428,472,507
128637,739,665,710,142,138,382,296,340
1457,1314,775,804,1885,1812,2483,2526,2379
6939,2,0,2,4,3,0,0,0
140809,328,284,315,57,65,134,111,158
85508,0,0,0,0,0,0,0,0
113278,89,66,89,176,220,664,634,641
83541,71,27,28,19,32,56,64,57
51378,4,6,8,0,0,12,8,6
343637,0,5,1,6,8,0,0,2
105372493,0,2,0,0,0,0,0,0
9491,760,679,613,412,353,679,630,692
55321,29,11,15,15,19,6,6,3
400831,2,2,5,2,0,0,0,0
642636,0,0,0,6,13,0,4,2
9751,66,96,64,19,20,16,17,17
100528031,0,0,0,0,0,0,0,0
27111,0,1,3,0,0,0,2,0
100507495,15,20,18,2,3,2,0,0
2280,2040,1393,1413,553,513,784,671,783
102465524,0,0,0,0,0,0,0,0
55968,514,477,405,438,410,797,717,774
284759,85,77,99,12,4,22,22,26
128646,1,5,0,2,3,11,10,10
10326,78,91,102,16,17,194,120,160
55423,60,26,33,10,13,18,22,19
101929010,0,2,0,0,0,0,0,0
100289473,0,0,0,0,0,0,0,0
140885,797,804,877,105,141,328,384,307
727993,0,0,1,0,0,0,0,0
5173,0,0,0,0,0,0,0,0
140901,464,310,280,226,222,341,359,326
388780,0,0,0,0,0,0,0,0
7053,10,3,7,2,0,4,9,13
343641,0,0,0,0,4,0,0,0
6628,679,437,413,191,190,292,252,345
100113378,0,0,0,0,0,0,0,0
79175,95,115,102,145,158,179,171,164
117532,2,9,8,2,0,10,6,1
10528,681,515,456,912,837,1921,1799,1812
100302138,0,0,0,0,0,2,0,0
692213,4,0,2,16,10,27,29,20
677831,1,0,0,65,51,70,77,81
692201,0,0,0,0,0,0,0,0
26793,1,2,0,16,20,37,27,33
26792,5,2,1,6,12,15,11,24
3420,494,384,385,751,771,1311,1231,1207
57593,86,114,79,90,77,17,21,24
56265,451,1783,1854,20,29,33,18,12
128653,0,0,0,0,0,0,0,0
100288797,0,0,0,0,0,0,0,0
64773,335,222,263,468,412,885,853,808
64601,241,229,223,181,190,337,324,310
5786,969,951,937,1789,1645,2630,2462,2499
2797,1,0,0,2,3,3,4,4
64949,132,64,75,47,32,130,97,109
101929098,1,0,0,0,0,0,0,0
5020,0,0,0,2,2,0,1,0
551,0,0,0,0,0,0,0,0
100134015,2,0,1,1,0,0,0,0
22888,71,103,80,129,123,149,166,154
60493,237,175,161,223,221,353,258,322
9762,102,76,57,8,12,8,12,18
65992,200,147,159,175,202,395,372,368
3704,171,143,121,472,433,619,580,596
83959,140,78,50,629,588,537,502,489
25943,581,509,575,1036,1054,1673,1588,1738
8455,1341,594,682,1011,1000,2488,2399,2373
64096,0,0,0,0,0,0,0,0
80332,262,1369,1324,10,10,16,7,26
6614,243,423,383,40,36,32,42,35
116835,49,137,144,2,8,4,8,4
54976,91,130,144,16,13,25,43,45
25876,0,0,0,0,0,4,4,2
1059,395,358,401,83,90,195,187,206
994,404,503,637,101,133,111,105,98
101929125,1,2,3,0,0,0,0,0
55317,81,57,49,16,14,37,44,50
57506,1210,568,568,603,539,872,808,846
80025,288,187,136,901,939,1409,1281,1293
406896,0,0,0,0,0,0,0,0
100302282,0,0,0,0,0,0,0,0
11237,263,164,165,32,26,46,53,56
54498,96,106,95,13,21,37,55,42
728228,0,0,0,0,0,0,0,0
146,4,9,6,2,0,0,0,0
5621,1445,2357,2152,792,727,2345,2254,2348
23627,33,15,20,0,0,0,2,2
149830,0,0,0,0,0,0,0,0
9770,1220,1040,1034,64,52,173,165,154
9962,2907,691,680,956,886,2604,2554,2581
29058,1459,1026,1026,252,230,415,378,362
5111,532,330,314,247,235,430,439,449
100302739,0,0,0,0,0,0,0,0
8760,795,597,542,524,483,771,750,794
128674,0,0,0,3,0,2,4,2
728283,0,0,0,0,0,0,0,0
100507629,0,0,0,0,0,0,0,0
643406,1,2,0,0,0,0,0,0
149837,36,26,16,20,10,6,2,1
101929207,0,0,0,0,0,0,0,0
56261,512,781,697,543,550,837,855,878
149840,39,25,11,8,8,16,12,4
1114,1,11,9,6,4,0,0,0
51605,198,119,119,345,355,603,485,544
84515,110,55,72,224,234,652,632,636
101929225,1,0,0,0,0,0,0,0
54675,312,183,172,264,294,438,460,451
164312,2,0,0,3,0,4,8,6
55612,539,91,100,1304,1449,2871,2703,2682
101929244,0,0,0,0,0,0,0,0
650,311,213,208,62,53,266,214,269
101929265,0,0,0,0,0,0,0,0
101929312,0,0,0,0,0,0,0,0
102465865,0,0,0,0,0,0,0,0
54363,0,0,0,0,0,0,0,0
56255,957,777,816,188,204,159,137,126
23236,304,335,303,1211,1278,873,860,893
26767,0,0,0,0,0,0,0,0
5332,151,429,414,323,264,46,55,49
101929329,0,0,0,0,0,0,0,0
24141,21,7,22,0,0,2,0,2
57144,2,0,0,0,0,0,2,0
101929371,0,0,0,0,0,0,0,0
100131208,2,2,1,0,0,0,0,0
63926,108,32,51,147,133,252,187,227
6616,33,40,18,5,3,9,3,2
8195,357,233,246,329,289,616,659,633
128710,80,32,53,131,117,218,174,168
182,1116,1230,1187,2969,2835,2713,2718,2617
102465525,1,0,0,5,0,9,3,1
101929395,0,1,0,0,0,0,0,0
101929413,0,0,0,0,0,0,0,0
339593,0,0,0,0,0,0,0,0
728450,0,0,0,0,0,0,0,0
22903,580,552,518,325,341,873,874,903
101929486,0,0,0,0,0,0,0,0
102606466,0,0,0,0,0,0,0,0
100505515,0,0,0,0,0,0,0,0
55304,138,98,81,106,118,305,208,233
140862,13,35,34,89,92,32,43,35
100505536,0,0,0,0,0,0,0,0
55617,107,63,86,416,360,429,404,355
51575,324,192,185,664,640,907,832,956
79133,62,90,72,790,856,881,865,855
80343,0,0,4,0,0,0,0,2
140733,346,28,18,217,241,345,333,359
23767,1014,108,109,296,337,409,444,443
140848,0,0,0,0,0,0,0,0
100379174,0,0,0,0,0,0,0,0
613266,66,4,8,14,15,89,87,86
55614,452,208,241,723,704,1930,1899,1906
6629,398,281,270,311,281,504,478,424
56914,2,0,0,1,0,0,0,0
5126,16,8,21,0,0,0,0,0
631,10,20,24,18,6,31,52,32
11034,3561,9218,8688,975,996,2290,2008,2228
6238,1294,1173,1081,711,672,1133,944,988
140836,0,0,0,0,0,0,0,0
27131,1077,773,662,979,943,1737,1490,1621
692086,1,2,1,2471,2502,4806,4163,4490
92667,260,156,139,240,246,453,365,421
58495,35,22,13,31,34,18,28,12
100303755,5,3,7,1,4,7,11,4
57325,131,151,151,255,227,503,517,506
7692,149,106,96,121,134,150,139,144
440757,0,0,0,0,0,0,0,0
55184,47,21,25,113,100,178,170,129
10621,120,92,71,114,99,139,111,142
100422875,0,0,0,0,0,0,0,0
10741,373,217,195,17,23,43,43,51
10483,654,422,454,1184,1277,2816,2528,2554
388789,180,98,95,276,273,575,498,491
92675,186,121,123,188,187,229,220,215
101929526,0,0,0,0,2,2,0,0
29075,0,0,0,0,0,0,0,0
100270804,18,11,14,0,0,0,0,0
100128496,0,0,0,0,0,0,0,0
140856,0,0,0,2,0,0,0,0
57419,178,335,322,40,25,89,80,97
100130264,0,0,0,0,0,4,0,0
54453,704,439,451,726,726,1030,985,974
51126,376,223,276,442,427,641,569,558
51340,425,268,271,467,415,798,814,853
26074,1,2,0,1,0,6,7,3
3642,9,6,7,0,0,0,0,0
57186,1542,646,645,5168,5058,11634,10871,10997
55857,230,255,285,486,427,685,629,578
101929591,1,1,2,0,0,1,0,0
22803,1461,875,819,2646,2634,2652,2491,2619
644524,0,0,0,0,0,0,0,0
4821,0,0,0,2,0,0,0,0
101929625,0,0,1,0,0,0,0,0
101929608,0,1,0,0,0,0,0,0
5075,0,0,0,0,0,0,0,0
100270679,0,0,0,0,0,0,0,0
101929663,0,0,0,0,0,0,0,0
284788,0,0,0,0,0,0,0,0
140828,4,0,0,0,0,0,0,0
3170,0,0,0,0,0,4,6,6
101929685,0,0,0,0,0,0,0,0
6754,0,0,0,0,0,0,0,0
7056,295,531,494,142,161,699,622,651
22918,1775,1693,1717,78,87,156,160,185
200261,0,2,2,0,0,2,0,0
29107,73,35,63,52,44,110,104,117
100505683,0,2,0,0,0,0,0,0
64412,208,239,237,75,75,113,124,130
63908,160,125,174,117,99,118,80,82
128817,0,0,0,2,0,2,0,0
140880,0,0,0,0,0,0,0,0
10047,0,0,0,0,0,0,0,0
164380,0,0,0,0,0,0,0,0
128821,0,0,0,0,0,2,0,0
128822,0,0,0,0,0,0,0,4
1471,1088,1641,1498,621,673,1718,1708,1652
1472,2,0,0,2,0,0,0,2
1469,1,1,0,2,6,258,255,262
1470,1,0,1,2,0,19,19,23
1473,0,3,2,0,0,0,0,0
92086,0,0,0,0,0,0,0,0
400839,0,0,0,0,0,0,0,0
105372585,0,1,0,0,0,0,0,0
79953,12,76,49,0,0,0,0,0
8530,103,77,104,20,8,8,28,22
57136,1170,619,581,326,313,695,664,650
84532,522,404,379,134,151,156,111,139
30813,2,5,3,2,4,2,0,0
284798,0,0,1,0,0,0,0,0
101926889,0,1,0,0,0,0,0,0
955,402,333,358,246,212,421,431,444
5834,761,3094,2923,380,355,616,512,561
26090,442,324,343,1413,1344,3604,3393,3594
9837,86,33,55,40,42,124,125,81
22981,84,70,49,84,110,26,49,60
140838,111,57,69,22,30,42,43,46
102724826,5,7,4,0,2,6,3,9
26152,187,160,135,444,456,931,859,887
728882,0,0,0,0,2,0,0,0
101926935,2,5,2,0,0,4,4,2
101926955,0,0,0,0,0,0,0,0
100134868,5,2,9,0,0,0,2,0
284800,0,2,2,0,0,0,0,0
149934,0,0,0,0,0,0,0,1
284801,0,0,0,0,0,0,0,0
724033,0,0,0,0,1,0,0,0
100289097,166,118,128,433,390,41,51,35
102723316,0,0,0,4,13,1,1,5
647476,0,0,0,0,0,0,0,0
102723390,53,15,14,18,10,6,13,6
284802,129,109,91,440,503,682,629,694
140678,1,1,0,2,0,0,0,0
245929,0,0,0,0,0,0,0,0
245930,0,0,0,0,0,0,0,0
117285,0,0,0,0,0,0,0,0
245932,0,0,0,0,0,0,0,0
245934,0,0,0,0,0,0,0,0
245935,0,0,0,0,0,0,0,0
245936,0,0,0,0,0,0,0,0
245937,1,1,1,0,0,2,0,0
28954,17,41,48,4,6,6,0,2
140875,2,2,0,0,0,0,0,0
81502,795,686,633,762,781,1522,1450,1496
100101490,23,9,19,31,56,66,78,79
100874042,2,5,1,1,0,0,0,0
3397,624,252,234,365,398,616,548,597
100422904,0,0,0,2,0,0,0,0
84701,11,28,23,22,18,10,22,24
598,826,664,637,204,162,276,267,246
22974,186,88,104,297,323,454,415,415
85366,2,2,0,0,13,0,0,6
2307,13,26,16,6,4,10,12,2
128853,2,6,3,2,4,4,2,0
164395,4,3,1,5,9,19,6,14
81572,130,87,89,50,42,44,60,43
343702,0,0,0,0,0,2,0,0
140706,31,58,68,1,6,13,12,12
3055,432,378,267,29,41,163,156,200
9777,872,788,720,557,559,996,1043,1086
128854,23,5,15,22,24,28,22,24
5326,303,167,218,88,96,124,125,117
23509,666,537,495,111,110,212,205,231
